,ID3ROG3,Latitude,Longitude
766,17023BG,22.77592131,89.77336327
767,17130BG,25.10137258,89.4069274
768,17041BG,25.62340839,88.89157979
769,17043BG,22.96536805,89.89296429
770,17044BG,25.72714477,89.29030398
771,17579BG,23.57993861,90.02805849
772,21146BG,22.45399859,91.85588235
773,17016BG,22.75146052,91.98342884
774,17204BG,22.44862195,91.96554402
775,17060BG,24.88645688,90.63219737
776,17061BG,25.83284368,89.0168355
777,17066BG,25.61877,88.79392
778,17080BG,23.98371158,90.61218537
779,17081BG,25.11194889,89.54986116
780,17085BG,22.44150022,89.65759105
781,17087BG,24.3835568,90.49657128
782,17090BG,23.59239716,89.98626
783,17104BG,25.0668656,89.49777694
784,17102BG,24.934255,91.928575
785,17110BG,23.37969514,89.43668954
786,17122BG,24.50245288,90.52525973
787,17124BG,22.90493904,92.17061104
788,21156BG,22.44972635,91.85415244
789,17143BG,24.96390757,92.2673871
790,17157BG,24.20646061,89.38803983
791,17149BG,23.28057858,92.21635708
792,17150BG,22.76068607,89.62760104
793,17153BG,25.0798266,92.02797727
794,17158BG,24.63921569,91.50290816
795,12654BG,24.604367,92.125637
796,17195BG,25.08180847,91.54782014
797,20018BG,25.78314,89.59793
798,17236BG,25.82538238,89.09475692
799,17239BG,25.07913192,89.40173433
800,17247BG,24.23117047,90.53524178
801,12771BG,24.346528,89.845198
802,17263BG,24.66220559,89.62834443
803,17269BG,25.09072522,91.52854716
804,17273BG,24.93238039,92.28823589
805,19065BG,24.94157713,92.07465884
806,11270BG,23.228576,92.005523
807,21767BG,22.8273,92.28593
808,11342BG,23.153125,92.097792
809,20061BG,23.026654,92.074236
810,20062BG,23.251752,92.112987
811,17314BG,24.83401912,90.57973974
812,17316BG,24.31597068,90.66914746
813,17334BG,25.80559218,89.03962765
814,17343BG,25.05868452,92.05064055
815,17603BG,24.773648,89.421247
816,22101BG,24.9092,92.0259
817,17375BG,24.93158006,92.11892515
818,17379BG,24.37413426,90.34981227
819,17609BG,22.51436688,91.87085068
820,17381BG,24.93699558,91.50056568
821,17391BG,25.87137542,89.074354
822,19483BG,24.02593385,90.78953571
823,11698BG,24.20223735,90.53526013
824,17408BG,23.575444,90.955152
825,17401BG,24.94651248,92.32667527
826,17411BG,24.785417,88.553967
827,13218BG,25.86385331,88.91650487
828,22103BG,24.9092,92.0259
829,17417BG,24.77029981,90.68163795
830,17424BG,23.52436746,91.16203538
831,17614BG,23.96349261,90.61304689
832,18786BG,24.781764,92.020921
833,17432BG,24.37281956,90.27730455
834,17624BG,25.68659286,88.83228154
835,21343BG,24.70288,90.452
836,21345BG,24.82231,89.381
837,21346BG,24.70288,90.452
838,21347BG,24.82231,89.38189
839,17428BG,22.91885313,89.74067236
840,17434BG,25.15527568,88.75692325
841,16940BG,22.61864078,89.73852689
842,17633BG,22.73586484,89.87732712
843,17671BG,22.58018336,92.314538
844,17460BG,23.74905853,90.040132
845,17466BG,24.60221526,89.87247583
846,17526BG,25.02161909,89.02376542
847,13513BG,24.54883647,91.96653724
848,17561BG,25.17785003,88.83344138
849,17621BG,25.66562668,89.09401138
850,17564BG,24.77819,88.933471
851,17566BG,24.9679202,90.7082196
852,20021BG,23.29583,92.240809
853,20672BG,23.39054,92.290199
854,17639BG,25.69818194,89.41621008
855,17625BG,23.37861538,89.3090014
856,13761BG,24.25929979,90.96489472
857,13849BG,21.838769,92.29919
858,13867BG,26.14939616,88.60315123
859,17709BG,23.17174,91.964
860,17711BG,25.6495912,88.88859188
861,17741BG,23.89895133,90.57007908
862,17629BG,23.03022704,89.80256355
863,17745BG,22.92713033,89.83129411
864,21210BG,22.43382625,89.49181245
865,17752BG,24.31715858,90.55651251
866,17753BG,23.45881,89.83835
867,17756BG,24.21266863,90.92458312
868,17630BG,22.78307945,89.93133263
869,21212BG,23.80230848,90.27163344
870,17763BG,22.63824295,92.09690132
871,17631BG,22.65822698,92.36689225
872,13322BG,24.14781711,90.72304809
873,17781BG,22.88174304,89.61571451
874,14210BG,25.83853995,88.92004241
875,17821BG,26.30435907,89.0696124
876,17840BG,24.73931052,90.55478101
877,14300BG,22.453974,92.41449
878,17850BG,24.942671,91.624894
879,14322BG,24.3442707,90.63430121
880,22194BG,24.10466,90.46408
881,22212BG,23.79566,90.26357
882,21537BG,24.26144489,90.73474859
883,17852BG,24.01488556,90.80644984
884,17659BG,23.05879473,92.17505672
885,17853BG,23.98297244,90.60942015
886,17856BG,24.92958106,92.1588153
887,17660BG,22.60536821,89.72330838
888,17662BG,22.85608226,90.53571574
889,14371BG,24.00127497,90.63761495
890,17868BG,23.44153,91.04025
891,17877BG,22.62201407,92.33619643
892,17892BG,24.57563968,92.19282274
893,17896BG,23.26122532,89.43234664
894,17912BG,24.97346291,88.82552914
895,17919BG,24.62079071,90.1025729
896,17125BG,22.99522581,89.92560224
897,17925BG,23.86943275,90.81496604
898,14513BG,25.86581949,88.89508559
899,17668BG,26.39220325,88.94220281
900,17930BG,24.9776461,90.58109079
901,17928BG,25.92396094,88.85007508
902,17667BG,22.44078223,89.49467299
903,18159BG,24.07074618,90.44833087
904,17934BG,25.118748,88.661609
905,13207BG,21.49335,92.07641
906,17972BG,22.82832825,89.63310967
907,17945BG,22.35544,89.74316
908,14526BG,23.90303259,90.53719959
909,17949BG,24.833544,91.953665
910,16933BG,25.6485656,88.81012748
911,17328BG,25.05642646,88.78376412
912,11359BG,22.374082,91.811002
913,20630BG,22.329679,91.804663
914,17997BG,23.060805,92.061588
915,18018BG,24.39822955,90.44062943
916,14743BG,24.082456,91.124584
917,18023BG,25.141547,91.30437
918,18029BG,22.68117291,91.87898411
919,18044BG,25.17682712,92.04764233
920,18045BG,22.56397,92.379934
921,18084BG,24.01120538,90.80655245
922,21815BG,23.79566,90.26357
923,18082BG,22.69301004,89.78132994
924,18102BG,25.27937444,89.3164197
925,18140BG,24.14630185,90.55848586
926,18150BG,22.762175,91.947434
927,18190BG,25.05728503,89.56460721
928,21257BG,23.44438593,91.07622997
929,18194BG,24.325916,89.68912
930,17686BG,22.55331492,92.13248804
931,22311BG,24.9092,92.0259
932,18212BG,24.95415658,89.42445318
933,18210BG,24.3047534,90.46234844
934,17688BG,22.97449051,90.42510464
935,15249BG,22.317895,92.324126
936,18217BG,23.9902365,90.63815931
937,17689BG,22.98117883,90.35310373
938,18218BG,23.10617736,89.70436608
939,18229BG,24.01138696,90.56141558
940,21259BG,24.83260122,89.41926979
941,18254BG,24.52580021,89.88400921
942,15498BG,23.25415339,92.06081231
943,18252BG,23.70067327,89.94161523
944,18272BG,25.86106791,89.46265285
945,18273BG,25.70250597,88.97658856
946,18278BG,22.98411407,92.33234154
947,22348BG,25.61877,88.79392
948,21315BG,24.37622,89.084
949,16187BG,23.985179,90.26999132
950,21301BG,23.80001235,90.27107581
951,15741BB,13.11273,-59.60868
952,10682BB,13.10700961,-59.61067529
953,11140BB,13.10319121,-59.57907514
954,19007BB,13.08754991,-59.5991854
955,19211BB,13.121068,-59.619473
956,10429BO,53.604457,29.157279
957,10528BO,53.485646,28.73615
958,10705BO,54.556421,30.740782
959,11065BO,53.54239,28.05363
960,10998BO,51.867834,24.029643
961,11382BO,55.623723,30.232474
962,19007BO,53.88400819,27.64933781
963,11157BO,53.906176,27.498722
964,11865BO,53.306969,31.99333
965,11871BO,53.958228,27.17514
966,12350BO,53.62055,27.404962
967,12537BO,55.821392,28.097648
968,12599BO,53.893719,31.249367
969,12795BO,53.92,27.56
970,13007BO,53.896774,27.583856
971,13077BO,54.502446,25.902643
972,13775BO,53.150263,27.799204
973,13809BO,54.99068,30.057394
974,14229BO,53.506919,30.240302
975,14431BO,52.382593,23.646019
976,20789BO,53.783166,26.178493
977,14598BO,55.19416653,30.20497188
978,15284BO,54.022778,28.071944
979,15686BO,53.494897,31.113719
980,15696BO,52.43967057,30.98353312
981,15756BO,51.922098,30.342794
982,19314BE,51.2,4.55
983,19207BE,50.83424084,4.357144258
984,10379BE,51.21942676,4.413715857
985,15741BE,50.84368752,4.363056643
986,10294BE,51.057531,3.699361
987,10326BE,51.04745,3.76809
988,10328BE,51.033802,3.727673
989,11722BE,50.85059891,4.346548753
990,12247BE,50.853378,4.353942
991,13017BE,51.225023,4.468301
992,13169BE,50.91318,4.310138
993,13819BE,51.22953974,4.462891149
994,15152BE,51.1,4.58
995,15641BE,50.853538,4.350074791
996,10429BE,51.182598,4.421843
997,10491BE,51.170452,4.43995
998,10528BE,51.251259,4.502866
999,11065BE,51.213397,4.419923
1000,12399BE,50.85944492,4.416223168
1001,14899BE,50.84712183,4.337554075
1002,19213BE,50.8210946,4.354180876
1003,10953BE,51.059537,3.695292
1004,10966BE,51.203343,4.425039
1005,11140BE,50.84018,4.50075
1006,10998BE,51.058953,3.747032
1007,11317BE,50.984996,4.831989
1008,11335BE,51.19391,4.489275
1009,19206BE,50.87856466,4.35336551
1010,20297BE,51.196066,4.452294
1011,13068BE,50.83622441,4.364773621
1012,11440BE,51.187208,4.441346
1013,11458BE,51.07163,3.76603
1014,11496BE,51.074667,3.706484
1015,19007BE,50.84834601,4.356645655
1016,11600BE,51.082306,3.680031
1017,11659BE,51.09747,4.59433
1018,11713BE,51.020773,3.71435
1019,11157BE,51.175553,4.361973
1020,19215BE,50.837825,4.41492
1021,15175BE,50.80246,4.50819
1022,11205BE,51.03898,3.713088
1023,11217BE,51.01357,3.05917
1024,11234BE,50.39774582,4.65822552
1025,11769BE,51.18573,4.420487
1026,11865BE,51.078072,3.668204
1027,11871BE,50.44018,6.12931
1028,11870BE,51.218955,4.439174
1029,11942BE,50.783614,4.44482
1030,12155BE,51.052398,3.715475
1031,12161BE,51.042255,3.753669
1032,14605BE,51.210512,4.416925
1033,12256BE,51.053203,3.732817
1034,12273BE,50.81996123,4.403815335
1035,12322BE,51.05121,3.725674
1036,11764BE,50.40110615,4.663030826
1037,12599BE,51.066433,3.773819
1038,12662BE,50.757683,4.422493
1039,12795BE,51.201579,4.406247
1040,12877BE,50.84923166,4.377738233
1041,19209BE,50.76697,4.277172
1042,13007BE,51.038058,3.741408
1043,13077BE,51.188377,4.37282
1044,13165BE,49.69722,5.78037
1045,13186BE,51.060259,3.731697
1046,12213BE,51.031442,3.710126
1047,13697BE,51.180763,4.376903
1048,13775BE,51.050363,3.73866
1049,18605BE,51.215084,4.40102
1050,13592BE,51.175713,4.396167
1051,13802BE,51.212492,4.337509
1052,14045BE,51.034696,3.724358
1053,14371BE,50.85557024,4.354850088
1054,14373BE,51.224822,4.462304
1055,14431BE,50.797433,4.183799
1056,14449BE,50.64191741,5.570604993
1057,14567BE,50.83484866,4.312073508
1058,14571BE,51.213776,4.430612
1059,14598BE,50.82240555,4.354066939
1060,14864BE,51.049798,3.747117
1061,14962BE,51.228786,4.432161
1062,14983BE,51.164313,4.388418
1063,19211BE,50.844713,4.250683
1064,15077BE,50.64004524,5.570136555
1065,15148BE,50.854848,4.34516
1066,19615BE,50.86,4.37
1067,15201BE,50.860063,4.347909
1068,11277BE,51.224685,4.466211
1069,18274BE,50.87373626,4.400497432
1070,15696BE,50.83871,4.414624
1071,15727BE,50.861579,4.388464
1072,14039BE,51.2078,4.514644
1073,12700BE,50.889581,4.295284
1074,15841BE,50.41573538,4.455041208
1075,15414BE,50.812176,4.354151
1076,10779BH,17.15772179,-89.06943682
1077,10891BH,17.249043,-88.761238
1078,11140BH,17.06529,-88.90535
1079,19206BH,17.49775469,-88.20577598
1080,19007BH,17.24599721,-88.77123018
1081,11963BH,18.12733,-88.35514
1082,13694BH,18.12733,-88.35514
1083,12608BH,16.47854,-88.85162
1084,13803BH,16.68886,-88.69596
1085,16065BH,17.88988,-88.79444
1086,13677BH,17.2016,-88.9564
1087,14192BH,17.25,-88.77
1088,19211BH,17.328943,-88.742787
1089,10185BN,7.54303,1.74091
1090,10158BN,6.97793,1.76127
1091,10706BN,9.21671,1.67144
1092,10355BN,10.34118,0.86342
1093,10534BN,10.22141,2.62001
1094,10836BN,10.7758,1.04245
1095,10907BN,10.25625,3.33827
1096,19587BN,10.70569,1.27549
1097,11067BN,8.37055,2.53304
1098,19007BN,6.519016392,2.644998021
1099,11533BN,11.73223,3.29129
1100,13919BN,7.44045,2.65731
1101,19318BN,9.43921,1.49361
1102,11169BN,6.404213579,1.878751641
1103,11222BN,6.485447046,2.62558141
1104,11223BN,9.56297,1.40228
1105,11234BN,6.50133,2.36611
1106,15365BN,12.10982,3.10106
1107,11775BN,9.63334,3.03776
1108,11786BN,6.404336423,1.878823654
1109,11817BN,10.4329,0.80998
1110,10520BN,6.64994,2.22016
1111,18812BN,6.85322,2.0181
1112,19586BN,6.40795,2.6866
1113,19585BN,6.38928,2.56083
1114,18818BN,6.54703,2.03334
1115,12738BN,6.6438,1.73329
1116,13217BN,8.15378,2.14719
1117,14797BN,6.60152,1.92499
1118,14877BN,6.485728386,2.625463206
1119,15528BN,6.5101,2.43473
1120,15541BN,6.484292962,2.619083473
1121,15909BN,6.78089,2.48114
1122,15150BN,6.29804,1.88453
1123,15926BN,6.41342,2.02985
1124,19053BN,6.258734,1.716944
1125,12004BN,11.08373,1.87142
1126,11993BN,6.55874124,2.579841573
1127,12070BN,10.69066,2.12576
1128,12173BN,8.41275,1.84158
1129,12177BN,7.75521,2.27577
1130,12184BN,7.92671,1.75644
1131,12196BN,7.10649,2.64003
1132,12396BN,9.79271,1.52092
1133,12472BN,8.97819,1.84584
1134,12815BN,6.66558,2.40375
1135,19091BN,11.58759,3.53069
1136,18887BN,9.868,1.48026
1137,11601BN,9.44782,1.85221
1138,13491BN,6.363681178,2.419686241
1139,13625BN,10.46452,0.93859
1140,13793BN,11.05616,3.05567
1141,13802BN,9.6873,2.30382
1142,13251BN,10.48434,1.29367
1143,14985BN,10.1856,1.33444
1144,14390BN,9.84193,1.79538
1145,15004BN,9.96673,1.40604
1146,14989BN,11.12934525,2.937195504
1147,15313BN,8.43449,2.55627
1148,16045BN,10.59284,1.67495
1149,15813BN,6.4267,1.82227
1150,16057BN,6.56583,2.62054
1151,16100BN,11.72933248,3.220208754
1152,15919BD,32.27618,-64.78504
1153,19407BD,32.298571,-64.78958
1154,11140BD,32.28271798,-64.77970377
1155,19007BD,32.282247,-64.77819
1156,19208BD,32.27666905,-64.78081949
1157,15175BD,32.31654,-64.726089
1158,14449BD,32.307497,-64.747292
1159,18386BT,27.03247,90.188702
1160,16195BT,26.948705,92.09413
1161,10461BT,26.881042,90.239869
1162,16318BT,27.467418,89.632988
1163,16450BT,27.48473,89.73722
1164,16492BT,26.9373,90.488
1165,16521BT,27.463057,89.646337
1166,16524BT,27.65289,90.65003
1167,12601BT,27.63744,90.74346
1168,18909BT,27.32016,91.25909
1169,16589BT,27.461022,89.638153
1170,11478BT,27.3368,91.98742
1171,16664BT,27.512475,89.634182
1172,19007BT,27.44586415,89.66255706
1173,16745BT,27.474116,89.635157
1174,19267BT,27.78518,91.38925
1175,11826BT,26.878903,90.523229
1176,11924BT,27.06592,91.16799
1177,15366BT,27.048776,89.556334
1178,17019BT,26.920244,89.083534
1179,17296BT,26.858321,91.461413
1180,17016BT,26.851388,91.468061
1181,17069BT,27.129556,88.856372
1182,17124BT,26.872027,89.406838
1183,17148BT,27.128323,88.876149
1184,18522BT,28.012563,89.957884
1185,17159BT,26.993299,88.893102
1186,12658BT,27.08761,90.88402
1187,17316BT,27.468095,89.638038
1188,12878BT,27.77672,91.00441
1189,19588BT,27.63192,90.30973
1190,19657BT,28.07075,89.70637
1191,18359BT,26.91347,89.30994
1192,13080BT,27.483292,89.635135
1193,17378BT,26.865208,89.382148
1194,19658BT,28.12933,90.11325
1195,11698BT,26.8,90.2
1196,17411BT,26.86032,91.4655
1197,19268BT,27.47975,91.21506
1198,17526BT,26.912473,89.529765
1199,17557BT,27.2567,91.7539
1200,17648BT,27.336698,91.552653
1201,20651BT,27.29284,90.55572
1202,16724BT,27.588918,91.472151
1203,17207BT,27.131331,92.06847
1204,19197BT,27.609961,91.544928
1205,13867BT,26.893107,90.485768
1206,17738BT,27.481344,89.629701
1207,17756BT,26.87286,89.389473
1208,13322BT,27.49385,89.640008
1209,20712BT,27.479432,89.626913
1210,19269BT,27.42932,90.53413
1211,19270BT,27.37319,90.37397
1212,14210BT,27.05338,89.1366
1213,17922BT,26.881119,90.534649
1214,17925BT,26.940372,89.057988
1215,14513BT,27.444511,89.667684
1216,17928BT,26.923134,89.522871
1217,13041BT,27.00628,89.26624
1218,14743BT,26.951193,89.419765
1219,18035BT,27.431494,89.418478
1220,18084BT,27.474249,89.637381
1221,11685BT,27.11883,91.39715
1222,18087BT,26.954751,92.092123
1223,14906BT,27.464386,89.165913
1224,18194BT,26.855988,89.454695
1225,18212BT,27.846232,89.586374
1226,18217BT,26.904691,89.083155
1227,15468BT,28.19022,90.17648
1228,18698BT,27.437507,89.206264
1229,19656BT,27.81285,89.36223
1230,19198BT,27.133803,88.971297
1231,16187BT,26.916736,90.493746
1232,15957BT,27.454446,89.655563
1233,13065BT,26.866589,90.266874
1234,19024BL,-15.142485,-67.738389
1235,15741BL,-16.472235,-68.179327
1236,10403BL,-12.42032,-67.72562
1237,18757BL,-18.10344,-68.31289
1238,10523BL,-18.07575,-61.10008
1239,10735BL,-13.12949,-64.18585
1240,10917BL,-17.80882066,-63.19145003
1241,11140BL,-16.48894451,-68.14627975
1242,11092BL,-14.09545,-64.91855
1243,11111BL,-13.37814,-66.61171
1244,11112BL,-13.24822,-65.48219
1245,11288BL,-12.10047,-66.69048
1246,19206BL,-16.46987692,-68.1709129
1247,11350BL,-18.74467,-67.89966
1248,11353BL,-17.65922,-59.92685
1249,19007BL,-16.38949,-67.57823
1250,11154BL,-12.32414,-68.45973
1251,11871BL,-17.83095,-63.12773
1252,11942BL,-16.493897,-68.227432
1253,11354BL,-19.88578,-63.04695
1254,11959BL,-20.43645,-64.10134
1255,11960BL,-15.88728,-61.62019
1256,12191BL,-15.11785,-65.39532
1257,20735BL,-11.884443,-65.01835
1258,12285BL,-12.81008,-64.35833
1259,12322BL,-16.55353977,-68.19571409
1260,15080BL,-16.71329,-68.17044
1261,13004BL,-11.15391515,-68.97925962
1262,20938BL,-14.720254,-68.42003
1263,13478BL,-10.948318,-69.56275
1264,13677BL,-17.77155,-63.11078
1265,13841BL,-13.82386,-65.63081
1266,11136BL,-16.520392,-68.212094
1267,13978BL,-14.71319647,-68.4187834
1268,14502BL,-19.80112,-66.38119
1269,14552BL,-14.63704,-67.00124
1270,14950BL,-15.50165,-63.97023
1271,15165BL,-13.36994,-68.05712
1272,15265BL,-21.81971,-62.73155
1273,21065BL,-14.588227,-68.500963
1274,15580BL,-15.30953,-65.37744
1275,15592BL,-14.64692,-67.83074
1276,20955BL,-16.567508,-69.035604
1277,13961BL,-21.67575,-63.29461
1278,14392BL,-21.26433,-63.457827
1279,15975BL,-11.06105,-69.13438
1280,16073BL,-16.79929,-64.94854
1281,16074BL,-16.7082,-65.10205
1282,19207BK,43.865454,18.430445
1283,10431BK,42.819083,18.291503
1284,10953BK,44.17453,17.78143
1285,10998BK,43.86,18.42
1286,11437BK,44.27,17.628
1287,19007BK,43.84831729,18.33391056
1288,11234BK,43.84,18.38
1289,11942BK,43.61324,18.173633
1290,12155BK,44.538,18.672
1291,12273BK,42.950209,17.909448
1292,19244BK,44.26224483,17.3989431
1293,13798BK,44.25658502,17.40356004
1294,14567BK,44.71741,19.17072
1295,14864BK,44.255,17.395
1296,18274BK,43.85012635,18.37661061
1297,15696BK,43.85,18.43
1298,10168BC,-23.10899,22.1401
1299,10874BC,-22.35528,28.15541
1300,11140BC,-24.43927,25.49815
1301,19206BC,-24.514805,26.142543
1302,19007BC,-24.65433844,25.92804287
1303,11852BC,-18.6677,21.76187
1304,12020BC,-22.29781,22.0585
1305,12146BC,-21.7807,22.31348
1306,18367BC,-18.866705,23.28119
1307,14681BC,-18.75015532,21.76653815
1308,12085BC,-21.41412,21.88777
1309,14072BC,-23.94004,24.76275
1310,12446BC,-21.2559,26.7983
1311,12646BC,-23.70811,22.1266
1312,19325BC,-21.8594,26.06263
1313,12856BC,-22.284201,20.080778
1314,12857BC,-19.62308,21.61438
1315,10676BC,-18.62767,22.34409
1316,13127BC,-18.42248,24.94586
1317,12911BC,-18.660684,21.251765
1318,13639BC,-18.55932,22.58261
1319,13935BC,-20.22773,26.17686
1320,13245BC,-22.1784,21.57212
1321,13275BC,-19.76727,26.10126
1322,14073BC,-24.20159,21.64203
1323,13990BC,-22.78758096,27.76141996
1324,11278BC,-24.56707081,24.68974541
1325,14917BC,-19.58058,25.80647
1326,14128BC,-20.72794,26.26589
1327,15005BC,-24.65502102,25.91293636
1328,19211BC,-24.58992,25.671022
1329,15102BC,-18.34847,24.81275
1330,12091BC,-22.73125,25.81165
1331,12160BC,-24.56589669,24.68605153
1332,12920BC,-24.56075989,24.68609641
1333,13452BC,-24.56202903,24.68224458
1334,13379BC,-24.56882707,24.68601776
1335,13380BC,-24.56865538,24.68854405
1336,14566BC,-24.56191253,24.68680573
1337,14832BC,-24.56457868,24.68899655
