,ID3ROG3,Language,BibleStatus,Speakers,masonpop,masonresid,masonscore,Latitude,Longitude
1725,19584VM,Coong,1,2799,1.000116114,0.000116114,5.77E-05,22.31432,102.78361
1726,19622VM,Phula,1,19975,1.0008312,0.0008312,0.000417081,22.74531,104.16259
1727,20454VM,Trieng,1,63806,1.002656009,0.002656009,0.001334298,15.50022,107.51545
1728,15102WA,Kuhane,1,43275,1.001801245,0.001801245,0.000904662,-17.68629,24.86833
1729,18931WA,Mbalanhu,1,311,1.000012531,1.25E-05,5.59E-06,-19.593,16.617
1730,19007WA,Namibian Sign Language,1,19687,1.000819209,0.000819209,0.000411054,-22.6,17.048
1731,20969YM,Razihi,1,73722,1.00306884,0.00306884,0.001541802,16.914252,43.282748
1732,10490ZA,Aushi,1,631290,1.02628198,0.02628198,0.013209594,-11.18909,29.35789
1733,11063ZA,Bwile,1,131874,1.005489873,0.005489873,0.002758704,-8.957141,29.787893
1734,13635ZA,Mbowe,1,898,1.00003697,3.70E-05,1.79E-05,-14.29287,23.98672
1735,14654ZA,Sala,1,45998,1.001914611,0.001914611,0.000961644,-15.57647,27.48479
1736,15102ZA,Kuhane,1,43275,1.001801245,0.001801245,0.000904662,-17.50848,24.82957
1737,15571ZA,Totela,1,2190,1.00009076,9.08E-05,4.49E-05,-16.27563,24.6929
1738,18985ZA,Nyika,1,16975,1.000706301,0.000706301,0.000354302,-10.13461,33.3355
1739,19007ZA,Zambian Sign Language,1,145992,1.006077645,0.006077645,0.00305414,-15.51343,28.98984
1740,10874ZI,Birwa,1,150976,1.006285144,0.006285144,0.003158437,-21.71521997,28.90568931
1741,18979ZI,Dombe,1,7027,1.000292138,0.000292138,0.000146128,-18.29502,26.67953
1742,19007ZI,Zimbabwe Sign Language,1,148284,1.006173068,0.006173068,0.003102103,-17.91276,31.02158
