PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
19970,IN,dhd,0,Dhundari,Dhundari,S,4500
19970,IN,hin,0,Hindi,Hindi,S,43410
19970,IN,kas,0,Kashmiri,Kashmiri,S,100
19970,IN,mjl,0,Mandeali,Mandeali,S,2220
19970,IN,mtr,0,Mewari,Mewari,S,460
19970,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,410
19970,IN,rwr,0,Marwari,Marwari,P,51530
19970,IN,swv,0,Shekhawati,Shekhawati,S,200
19970,IN,xnr,0,Kangri,Kangri,S,1970
19971,IN,ben,0,Bengali,Bengali,S,385
19971,IN,bgq,0,Bagri,Bagri,S,9840
19971,IN,dhd,0,Dhundari,Dhundari,S,1870
19971,IN,guj,0,Gujarati,Gujarati,S,2270
19971,IN,hin,0,Hindi,Hindi,S,32300
19971,IN,rwr,0,Marwari,Marwari,P,42920
19971,IN,skr,0,Saraiki,Saraiki,S,95
19971,IN,swv,0,Shekhawati,Shekhawati,S,1320
19972,IN,anp,0,Angika,Angika,S,940
19972,IN,asm,0,Assamese,Assamese,S,27360
19972,IN,ben,0,Bengali,Bengali,P,1166650
19972,IN,bho,0,Bhojpuri,Bhojpuri,S,41710
19972,IN,hin,0,Hindi,Hindi,S,308345
19972,IN,mag,0,Magahi,Magahi,S,850
19972,IN,mai,0,Maithili,Maithili,S,24130
19972,IN,mni,0,Meitei,Meitei,S,450
19972,IN,ory,0,Odia,Odia,S,31770
19973,IN,asm,0,Assamese,Assamese,S,40
19973,IN,ben,0,Bengali,Bengali,S,4662
19973,IN,bho,0,Bhojpuri,Bhojpuri,S,2765
19973,IN,bns,0,Bundeli,Bundeli,S,500
19973,IN,gbm,0,Garhwali,Garhwali,S,560
19973,IN,hin,0,Hindi,Hindi,P,41855
19973,IN,kfy,0,Kumaoni,Kumaoni,S,60
19973,IN,mai,0,Maithili,Maithili,S,800
19973,IN,ory,0,Odia,Odia,S,1040
19974,IN,asm,0,Assamese,Assamese,S,5610
19974,IN,awa,0,Awadhi,Awadhi,S,16320
19974,IN,ben,0,Bengali,Bengali,S,28371
19974,IN,bfy,0,Bagheli,Bagheli,S,700
19974,IN,bho,0,Bhojpuri,Bhojpuri,S,39840
19974,IN,bjj,0,Kanauji,Kanauji,S,1630
19974,IN,gbm,0,Garhwali,Garhwali,S,880
19974,IN,hin,0,Hindi,Hindi,P,218890
19974,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,820
19974,IN,kfy,0,Kumaoni,Kumaoni,S,550
19974,IN,mag,0,Magahi,Magahi,S,1460
19974,IN,mai,0,Maithili,Maithili,S,8350
19974,IN,mar,0,Marathi,Marathi,S,60
19974,IN,ory,0,Odia,Odia,S,50820
19974,IN,rwr,0,Marwari,Marwari,S,2125
19974,IN,tel,0,Telugu,Telugu,S,116695
19975,IN,ahr,0,Ahirani,Ahirani,S,100
19975,IN,awa,0,Awadhi,Awadhi,S,81310
19975,IN,bfy,0,Bagheli,Bagheli,S,1980
19975,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,1700
19975,IN,bgc,0,Haryanvi,Haryanvi,S,1000
19975,IN,bgq,0,Bagri,Bagri,S,2080
19975,IN,bho,0,Bhojpuri,Bhojpuri,S,11170
19975,IN,bjj,0,Kanauji,Kanauji,S,55700
19975,IN,bns,0,Bundeli,Bundeli,S,24420
19975,IN,bra,0,Braj Bhasha,Braj Bhasha,S,21020
19975,IN,cdh,0,Chambeali,Chambeali,S,900
19975,IN,cdj,0,Churahi,Churahi,S,500
19975,IN,dhd,0,Dhundari,Dhundari,S,71260
19975,IN,gbm,0,Garhwali,Garhwali,S,15570
19975,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,4510
19975,IN,guj,0,Gujarati,Gujarati,S,47275
19975,IN,hin,0,Hindi,Hindi,P,1992495
19975,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,11672
19975,IN,hoj,18802,Haroti,Haroti: Harauti,S,3220
19975,IN,kan,0,Kannada,Kannada,S,59070
19975,IN,kfr,0,Kacchi,Kacchi,S,1150
19975,IN,kfs,0,Bilaspuri,Bilaspuri,S,500
19975,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,400
19975,IN,kfy,0,Kumaoni,Kumaoni,S,17960
19975,IN,khn,0,Khandesi,Khandesi,S,430
19975,IN,knn,0,Konkani,Konkani,S,24790
19975,IN,mar,0,Marathi,Marathi,S,154625
19975,IN,mjl,0,Mandeali,Mandeali,S,5000
19975,IN,mtr,0,Mewari,Mewari,S,3800
19975,IN,mup,0,Malvi,Malvi,S,3840
19975,IN,noe,0,Nimadi,Nimadi,S,320
19975,IN,ory,0,Odia,Odia,S,29350
19975,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,14610
19975,IN,rwr,0,Marwari,Marwari,S,43400
19975,IN,swv,0,Shekhawati,Shekhawati,S,16160
19975,IN,tel,0,Telugu,Telugu,S,330
19975,IN,xnr,0,Kangri,Kangri,S,3100
19976,IN,bgq,0,Bagri,Bagri,S,840
19976,IN,dhd,0,Dhundari,Dhundari,S,4610
19976,IN,hin,0,Hindi,Hindi,P,26270
19976,IN,hoj,18802,Haroti,Haroti: Harauti,S,500
19976,IN,mtr,0,Mewari,Mewari,S,2070
19976,IN,mup,0,Malvi,Malvi,S,700
19976,IN,rwr,0,Marwari,Marwari,S,10510
19976,IN,swv,0,Shekhawati,Shekhawati,S,3530
19977,IN,anp,0,Angika,Angika,S,650
19977,IN,asm,0,Assamese,Assamese,S,1910
19977,IN,awa,0,Awadhi,Awadhi,S,7850
19977,IN,ben,0,Bengali,Bengali,S,10040
19977,IN,bgq,0,Bagri,Bagri,S,8260
19977,IN,bho,0,Bhojpuri,Bhojpuri,S,12670
19977,IN,bjj,0,Kanauji,Kanauji,S,1740
19977,IN,bns,0,Bundeli,Bundeli,S,150
19977,IN,bra,0,Braj Bhasha,Braj Bhasha,S,3300
19977,IN,dhd,0,Dhundari,Dhundari,S,2840
19977,IN,gbm,0,Garhwali,Garhwali,S,27410
19977,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,2040
19977,IN,guj,0,Gujarati,Gujarati,S,40488
19977,IN,hin,0,Hindi,Hindi,P,320980
19977,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,530
19977,IN,kan,0,Kannada,Kannada,S,18450
19977,IN,kfr,0,Kacchi,Kacchi,S,390
19977,IN,kfy,0,Kumaoni,Kumaoni,S,1140
19977,IN,khn,0,Khandesi,Khandesi,S,890
19977,IN,knn,0,Konkani,Konkani,S,44465
19977,IN,mag,0,Magahi,Magahi,S,50
19977,IN,mai,0,Maithili,Maithili,S,14360
19977,IN,mal,0,Malayalam,Malayalam,S,410
19977,IN,mar,0,Marathi,Marathi,S,49803
19977,IN,mtr,0,Mewari,Mewari,S,280
19977,IN,mup,0,Malvi,Malvi,S,800
19977,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1900
19977,IN,rwr,0,Marwari,Marwari,S,15930
19977,IN,swv,0,Shekhawati,Shekhawati,S,1470
19977,IN,tam,0,Tamil,Tamil,S,13060
19978,IN,ahr,0,Ahirani,Ahirani,S,340
19978,IN,anp,0,Angika,Angika,S,2400
19978,IN,awa,0,Awadhi,Awadhi,S,39160
19978,IN,bfy,0,Bagheli,Bagheli,S,37140
19978,IN,bho,0,Bhojpuri,Bhojpuri,S,406760
19978,IN,bjj,0,Kanauji,Kanauji,S,4520
19978,IN,bns,0,Bundeli,Bundeli,S,18690
19978,IN,bra,0,Braj Bhasha,Braj Bhasha,S,70
19978,IN,dhd,0,Dhundari,Dhundari,S,31640
19978,IN,gbm,0,Garhwali,Garhwali,S,26980
19978,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,400
19978,IN,guj,0,Gujarati,Gujarati,S,158540
19978,IN,hin,0,Hindi,Hindi,P,3289921
19978,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,27770
19978,IN,hoj,18802,Haroti,Haroti: Harauti,S,2400
19978,IN,kan,0,Kannada,Kannada,S,250
19978,IN,kfr,0,Kacchi,Kacchi,S,2310
19978,IN,kfy,0,Kumaoni,Kumaoni,S,40400
19978,IN,khn,0,Khandesi,Khandesi,S,640
19978,IN,knn,0,Konkani,Konkani,S,18350
19978,IN,mag,0,Magahi,Magahi,S,2500
19978,IN,mai,0,Maithili,Maithili,S,21000
19978,IN,mar,0,Marathi,Marathi,S,145510
19978,IN,mtr,0,Mewari,Mewari,S,4000
19978,IN,mup,0,Malvi,Malvi,S,5350
19978,IN,noe,0,Nimadi,Nimadi,S,1100
19978,IN,rwr,0,Marwari,Marwari,S,29240
19978,IN,saz,0,Saurashtra,Saurashtra,S,310
19978,IN,swv,0,Shekhawati,Shekhawati,S,12120
19979,IN,dhd,0,Dhundari,Dhundari,S,1200
19979,IN,guj,0,Gujarati,Gujarati,S,150
19979,IN,hin,0,Hindi,Hindi,P,22110
19979,IN,mtr,0,Mewari,Mewari,S,9850
19979,IN,rwr,0,Marwari,Marwari,S,14320
19980,IN,bfy,0,Bagheli,Bagheli,S,40
19980,IN,dhd,0,Dhundari,Dhundari,S,570
19980,IN,guj,0,Gujarati,Gujarati,S,25940
19980,IN,hin,0,Hindi,Hindi,P,64200
19980,IN,hoj,18802,Haroti,Haroti: Harauti,S,260
19980,IN,khn,0,Khandesi,Khandesi,S,300
19980,IN,mar,0,Marathi,Marathi,S,810
19980,IN,mup,0,Malvi,Malvi,S,7050
19980,IN,noe,0,Nimadi,Nimadi,S,1000
19980,IN,rwr,0,Marwari,Marwari,S,150
19981,IN,ben,0,Bengali,Bengali,S,210
19981,IN,bns,0,Bundeli,Bundeli,S,140
19981,IN,dhd,0,Dhundari,Dhundari,S,1500
19981,IN,guj,0,Gujarati,Gujarati,S,9680
19981,IN,hin,0,Hindi,Hindi,P,23100
19981,IN,mar,0,Marathi,Marathi,S,2490
19981,IN,mup,0,Malvi,Malvi,S,550
19981,IN,rwr,0,Marwari,Marwari,S,18430
19981,IN,swv,0,Shekhawati,Shekhawati,S,360
19982,IN,tam,0,Tamil,Tamil,P,549788
19983,IN,tel,0,Telugu,Telugu,P,1227519
19984,IN,bgq,0,Bagri,Bagri,S,490
19984,IN,dhd,0,Dhundari,Dhundari,S,1910
19984,IN,hin,0,Hindi,Hindi,P,25280
19984,IN,hoj,18802,Haroti,Haroti: Harauti,S,700
19984,IN,mtr,0,Mewari,Mewari,S,10550
19984,IN,mup,0,Malvi,Malvi,S,960
19984,IN,rwr,0,Marwari,Marwari,S,7730
19984,IN,swv,0,Shekhawati,Shekhawati,S,2680
19984,IN,wbr,0,Wagdi,Wagdi,S,1300
19985,IN,asm,0,Assamese,Assamese,S,2490
19985,IN,awa,0,Awadhi,Awadhi,S,100
19985,IN,ben,0,Bengali,Bengali,P,118970
19985,IN,bho,0,Bhojpuri,Bhojpuri,S,3350
19985,IN,bjj,0,Kanauji,Kanauji,S,300
19985,IN,gbm,0,Garhwali,Garhwali,S,820
19985,IN,hin,0,Hindi,Hindi,S,35140
19985,IN,kfy,0,Kumaoni,Kumaoni,S,600
19985,IN,mai,0,Maithili,Maithili,S,1840
19985,IN,ory,0,Odia,Odia,S,21510
19986,IN,asm,0,Assamese,Assamese,S,2730
19986,IN,ben,0,Bengali,Bengali,P,158179
19986,IN,bho,0,Bhojpuri,Bhojpuri,S,2645
19986,IN,hin,0,Hindi,Hindi,S,26440
19986,IN,mai,0,Maithili,Maithili,S,2080
19987,IN,anp,0,Angika,Angika,S,100
19987,IN,asm,0,Assamese,Assamese,S,5540
19987,IN,ben,0,Bengali,Bengali,P,204220
19987,IN,bho,0,Bhojpuri,Bhojpuri,S,6270
19987,IN,hin,0,Hindi,Hindi,S,40635
19987,IN,mag,0,Magahi,Magahi,S,80
19987,IN,mai,0,Maithili,Maithili,S,5360
19988,IN,ben,0,Bengali,Bengali,S,1185
19988,IN,guj,0,Gujarati,Gujarati,S,3970
19988,IN,hin,0,Hindi,Hindi,S,2245
19988,IN,rwr,0,Marwari,Marwari,S,3230
19988,IN,tel,0,Telugu,Telugu,P,145360
19994,IN,bgc,0,Haryanvi,Haryanvi,S,5490
19994,IN,bgq,0,Bagri,Bagri,S,1520
19994,IN,hin,0,Hindi,Hindi,P,30230
19994,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,18650
19996,IN,bgc,0,Haryanvi,Haryanvi,S,10940
19996,IN,bgq,0,Bagri,Bagri,S,60
19996,IN,bra,0,Braj Bhasha,Braj Bhasha,S,60
19996,IN,hin,0,Hindi,Hindi,P,51350
19996,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,12120
19997,IN,bgc,0,Haryanvi,Haryanvi,S,6210
19997,IN,hin,0,Hindi,Hindi,P,34630
19997,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,7140
20000,IN,bgq,0,Bagri,Bagri,S,30
20000,IN,hin,0,Hindi,Hindi,P,18590
20000,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,8120
20001,IN,bgc,0,Haryanvi,Haryanvi,S,7800
20001,IN,hin,0,Hindi,Hindi,P,32000
20001,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,3200
20005,IN,guj,0,Gujarati,Gujarati,S,120
20005,IN,kfr,0,Kacchi,Kacchi,S,230
20005,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,240
20005,IN,rwr,0,Marwari,Marwari,P,600
20005,IN,urd,0,Urdu,Urdu,S,120
20006,IN,bgc,0,Haryanvi,Haryanvi,S,350
20006,IN,bgq,0,Bagri,Bagri,S,4120
20006,IN,hin,0,Hindi,Hindi,S,15785
20006,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,145485
20007,IN,bgc,0,Haryanvi,Haryanvi,S,12900
20007,IN,bgq,0,Bagri,Bagri,S,3800
20007,IN,hin,0,Hindi,Hindi,P,58320
20007,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,22970
20008,IN,bgc,0,Haryanvi,Haryanvi,S,1100
20008,IN,bgq,0,Bagri,Bagri,S,610
20008,IN,hin,0,Hindi,Hindi,S,16675
20008,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,27080
20011,IN,bgc,0,Haryanvi,Haryanvi,S,15110
20011,IN,bgq,0,Bagri,Bagri,S,2380
20011,IN,hin,0,Hindi,Hindi,P,53690
20011,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,14960
20012,IN,bgc,0,Haryanvi,Haryanvi,S,9800
20012,IN,bgq,0,Bagri,Bagri,S,4660
20012,IN,bra,0,Braj Bhasha,Braj Bhasha,S,300
20012,IN,dhd,0,Dhundari,Dhundari,S,6600
20012,IN,gbm,0,Garhwali,Garhwali,S,240
20012,IN,hin,0,Hindi,Hindi,P,169979
20012,IN,kfs,0,Bilaspuri,Bilaspuri,S,420
20012,IN,kfy,0,Kumaoni,Kumaoni,S,700
20012,IN,mar,0,Marathi,Marathi,S,200
20012,IN,mtr,0,Mewari,Mewari,S,2330
20012,IN,mup,0,Malvi,Malvi,S,200
20012,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,122725
20012,IN,pnb,0,"Punjabi, Western","Punjabi, Western",S,200
20012,IN,rwr,0,Marwari,Marwari,S,12820
20012,IN,swv,0,Shekhawati,Shekhawati,S,2370
20013,IN,ben,0,Bengali,Bengali,S,120
20013,IN,kfr,0,Kacchi,Kacchi,S,200
20013,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,1695
20013,IN,phr,3362,Pahari-Potwari,Pahari-Potwari: Poonch,S,140
20013,IN,urd,0,Urdu,Urdu,S,1150
20014,IN,bgc,0,Haryanvi,Haryanvi,S,17170
20014,IN,hin,0,Hindi,Hindi,P,56370
20014,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,3970
20018,IN,asm,0,Assamese,Assamese,S,1065
20018,IN,ben,0,Bengali,Bengali,S,11871
20018,IN,brx,0,Boro,Boro,S,12
20018,IN,grt,0,Garo,Garo,S,153
20018,IN,hin,0,Hindi,Hindi,S,1400
20018,IN,kdq,0,Koch,Koch,P,29238
20018,IN,kfk,0,Kinnauri,Kinnauri,S,16
20018,IN,kha,0,Khasi,Khasi,S,72
20018,IN,mai,0,Maithili,Maithili,S,2105
20018,IN,npi,0,Nepali,Nepali,S,10
20018,IN,rah,0,Rabha,Rabha,S,10
20018,IN,rjs,0,Rajbanshi,Rajbanshi,S,2
20018,IN,rkt,0,Rangpuri,Rangpuri,S,5488
20019,IN,ajz,0,Amri Karbi,Amri Karbi,S,1552
20019,IN,asm,0,Assamese,Assamese,P,45878
20019,IN,ben,0,Bengali,Bengali,S,4792
20021,IN,bgr,0,"Chin, Bawm","Chin, Bawm",S,595
20021,IN,lus,0,Mizo,Mizo,P,630
20208,IN,guj,0,Gujarati,Gujarati,P,1635
20209,IN,asm,0,Assamese,Assamese,S,40
20209,IN,ben,0,Bengali,Bengali,S,630
20209,IN,bpy,0,Bishnupuriya,Bishnupuriya,P,86570
20211,IN,bfy,0,Bagheli,Bagheli,S,60
20211,IN,bns,0,Bundeli,Bundeli,S,4670
20211,IN,hin,0,Hindi,Hindi,P,87460
20211,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,200
20211,IN,mar,0,Marathi,Marathi,S,200
20211,IN,ory,0,Odia,Odia,S,2640
20211,IN,tel,0,Telugu,Telugu,S,2740
20212,IN,hin,0,Hindi,Hindi,S,120
20212,IN,ory,0,Odia,Odia,P,42290
20213,IN,gbm,0,Garhwali,Garhwali,P,62460
20213,IN,hin,0,Hindi,Hindi,S,10440
20213,IN,kfy,0,Kumaoni,Kumaoni,S,2300
20214,IN,mal,0,Malayalam,Malayalam,S,9780
20214,IN,tam,0,Tamil,Tamil,P,293300
20214,IN,tel,0,Telugu,Telugu,S,6600
20215,IN,tel,0,Telugu,Telugu,P,55391
20216,IN,mal,0,Malayalam,Malayalam,P,55169
20217,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,170
20217,IN,kan,0,Kannada,Kannada,S,140
20217,IN,mal,0,Malayalam,Malayalam,P,86900
20217,IN,tam,0,Tamil,Tamil,S,6800
20218,IN,mal,0,Malayalam,Malayalam,P,78600
20218,IN,tam,0,Tamil,Tamil,S,65850
20219,IN,tam,0,Tamil,Tamil,P,45291
20219,IN,tel,0,Telugu,Telugu,S,2250
20220,IN,tel,0,Telugu,Telugu,P,240168
20221,IN,tam,0,Tamil,Tamil,P,42260
20221,IN,tel,0,Telugu,Telugu,S,1620
20222,IN,kan,0,Kannada,Kannada,S,10730
20222,IN,tam,0,Tamil,Tamil,S,22030
20222,IN,tel,0,Telugu,Telugu,P,88226
20223,IN,hin,0,Hindi,Hindi,P,14800
20223,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,4110
20226,IN,awa,0,Awadhi,Awadhi,S,560
20226,IN,bgq,0,Bagri,Bagri,S,100
20226,IN,bho,0,Bhojpuri,Bhojpuri,S,2540
20226,IN,bjj,0,Kanauji,Kanauji,S,300
20226,IN,dgo,0,Dogri,Dogri,S,300
20226,IN,gbm,0,Garhwali,Garhwali,S,100
20226,IN,guj,0,Gujarati,Gujarati,S,960
20226,IN,hkh,0,Khah,Khah,S,40
20226,IN,kas,0,Kashmiri,Kashmiri,S,665
20226,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1745
20226,IN,rwr,0,Marwari,Marwari,S,270
20226,IN,urd,0,Urdu,Urdu,P,59590
20227,IN,bfy,0,Bagheli,Bagheli,S,970
20227,IN,bns,0,Bundeli,Bundeli,S,3310
20227,IN,dhd,0,Dhundari,Dhundari,S,300
20227,IN,hin,0,Hindi,Hindi,P,182891
20227,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,5160
20227,IN,mup,0,Malvi,Malvi,S,7350
20227,IN,noe,0,Nimadi,Nimadi,S,3350
20228,IN,dgo,0,Dogri,Dogri,S,870
20228,IN,kas,0,Kashmiri,Kashmiri,P,9210
20228,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,250
20228,IN,urd,0,Urdu,Urdu,S,760
20229,IN,awa,0,Awadhi,Awadhi,S,1400
20229,IN,bho,0,Bhojpuri,Bhojpuri,S,19100
20229,IN,dhd,0,Dhundari,Dhundari,S,540
20229,IN,hin,0,Hindi,Hindi,P,181616
20229,IN,mai,0,Maithili,Maithili,S,310
20229,IN,rwr,0,Marwari,Marwari,S,160
20230,IN,bfy,0,Bagheli,Bagheli,S,12405
20230,IN,bho,0,Bhojpuri,Bhojpuri,S,7480
20230,IN,bjj,0,Kanauji,Kanauji,S,6250
20230,IN,bns,0,Bundeli,Bundeli,S,210
20230,IN,dhd,0,Dhundari,Dhundari,S,580
20230,IN,hin,0,Hindi,Hindi,P,122246
20230,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,3100
20230,IN,mai,0,Maithili,Maithili,S,380
20230,IN,ory,0,Odia,Odia,S,330
20230,IN,rwr,0,Marwari,Marwari,S,160
20231,IN,awa,0,Awadhi,Awadhi,S,540
20231,IN,bho,0,Bhojpuri,Bhojpuri,S,4810
20231,IN,bns,0,Bundeli,Bundeli,S,100
20231,IN,dgo,0,Dogri,Dogri,S,200
20231,IN,dhd,0,Dhundari,Dhundari,S,150
20231,IN,guj,0,Gujarati,Gujarati,S,780
20231,IN,kas,0,Kashmiri,Kashmiri,S,180
20231,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,530
20231,IN,rwr,0,Marwari,Marwari,S,530
20231,IN,urd,0,Urdu,Urdu,P,90740
20232,IN,bgq,0,Bagri,Bagri,S,30
20232,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,2360
20232,IN,urd,0,Urdu,Urdu,S,610
20233,IN,bho,0,Bhojpuri,Bhojpuri,S,1590
20233,IN,rwr,0,Marwari,Marwari,S,200
20233,IN,urd,0,Urdu,Urdu,P,47960
20234,IN,bgq,0,Bagri,Bagri,S,100
20234,IN,bho,0,Bhojpuri,Bhojpuri,S,200
20234,IN,dgo,0,Dogri,Dogri,S,490
20234,IN,guj,0,Gujarati,Gujarati,S,650
20234,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,2800
20234,IN,urd,0,Urdu,Urdu,P,7255
20235,IN,awa,0,Awadhi,Awadhi,S,3270
20235,IN,bgc,0,Haryanvi,Haryanvi,S,200
20235,IN,bgq,0,Bagri,Bagri,S,160
20235,IN,bho,0,Bhojpuri,Bhojpuri,S,7380
20235,IN,bjj,0,Kanauji,Kanauji,S,400
20235,IN,dgo,0,Dogri,Dogri,S,140
20235,IN,dhd,0,Dhundari,Dhundari,S,400
20235,IN,gbm,0,Garhwali,Garhwali,S,1000
20235,IN,guj,0,Gujarati,Gujarati,S,12790
20235,IN,hkh,0,Khah,Khah,S,30
20235,IN,kas,0,Kashmiri,Kashmiri,S,10200
20235,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,11330
20235,IN,rwr,0,Marwari,Marwari,S,3730
20235,IN,urd,0,Urdu,Urdu,P,254800
20236,IN,gbm,0,Garhwali,Garhwali,S,50
20236,IN,guj,0,Gujarati,Gujarati,S,140
20236,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,1840
20236,IN,urd,0,Urdu,Urdu,S,1740
20237,IN,dgo,0,Dogri,Dogri,S,300
20237,IN,kas,0,Kashmiri,Kashmiri,P,1940
20237,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,80
20237,IN,urd,0,Urdu,Urdu,S,1220
20238,IN,bgq,0,Bagri,Bagri,S,20
20238,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,512
20238,IN,urd,0,Urdu,Urdu,P,1380
20239,IN,bgc,0,Haryanvi,Haryanvi,S,120
20239,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1030
20239,IN,urd,0,Urdu,Urdu,P,5290
20240,IN,awa,0,Awadhi,Awadhi,S,1830
20240,IN,bho,0,Bhojpuri,Bhojpuri,S,14790
20240,IN,bjj,0,Kanauji,Kanauji,S,140
20240,IN,bns,0,Bundeli,Bundeli,S,140
20240,IN,bra,0,Braj Bhasha,Braj Bhasha,S,1100
20240,IN,kfy,0,Kumaoni,Kumaoni,S,80
20240,IN,urd,0,Urdu,Urdu,P,255300
20241,IN,gbm,0,Garhwali,Garhwali,S,16000
20241,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,110
20241,IN,urd,0,Urdu,Urdu,P,140320
20279,IN,awa,0,Awadhi,Awadhi,S,74400
20279,IN,bfy,0,Bagheli,Bagheli,S,2000
20279,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,60
20279,IN,bgc,0,Haryanvi,Haryanvi,S,1650
20279,IN,bgq,0,Bagri,Bagri,S,200
20279,IN,bho,0,Bhojpuri,Bhojpuri,S,62670
20279,IN,bjj,0,Kanauji,Kanauji,S,49600
20279,IN,bns,0,Bundeli,Bundeli,S,7620
20279,IN,bra,0,Braj Bhasha,Braj Bhasha,S,2980
20279,IN,cdh,0,Chambeali,Chambeali,S,20
20279,IN,gbm,0,Garhwali,Garhwali,S,750
20279,IN,guj,0,Gujarati,Gujarati,S,47
20279,IN,hin,0,Hindi,Hindi,P,615265
20279,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,33
20279,IN,kas,0,Kashmiri,Kashmiri,S,10
20279,IN,kfs,0,Bilaspuri,Bilaspuri,S,20
20279,IN,kfy,0,Kumaoni,Kumaoni,S,3440
20279,IN,mar,0,Marathi,Marathi,S,200
20279,IN,mjl,0,Mandeali,Mandeali,S,60
20279,IN,noe,0,Nimadi,Nimadi,S,11
20279,IN,ory,0,Odia,Odia,S,140
20279,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,194
20279,IN,xnr,0,Kangri,Kangri,S,60
20339,IN,awa,0,Awadhi,Awadhi,S,400
20339,IN,bho,0,Bhojpuri,Bhojpuri,S,14790
20339,IN,bjj,0,Kanauji,Kanauji,S,110
20339,IN,hin,0,Hindi,Hindi,P,38170
20341,IN,awa,0,Awadhi,Awadhi,S,2010
20341,IN,bjj,0,Kanauji,Kanauji,S,140
20341,IN,bra,0,Braj Bhasha,Braj Bhasha,S,700
20341,IN,hin,0,Hindi,Hindi,P,39664
20342,IN,bns,0,Bundeli,Bundeli,S,1150
20342,IN,bra,0,Braj Bhasha,Braj Bhasha,S,40
20342,IN,dhd,0,Dhundari,Dhundari,S,480
20342,IN,hin,0,Hindi,Hindi,P,48837
20342,IN,mup,0,Malvi,Malvi,S,60
20342,IN,rwr,0,Marwari,Marwari,S,120
20343,IN,awa,0,Awadhi,Awadhi,S,12800
20343,IN,bjj,0,Kanauji,Kanauji,S,6200
20343,IN,hin,0,Hindi,Hindi,P,20910
20344,IN,dhd,0,Dhundari,Dhundari,S,60
20344,IN,hin,0,Hindi,Hindi,P,26980
20344,IN,knn,0,Konkani,Konkani,S,3800
20344,IN,mar,0,Marathi,Marathi,S,16550
20345,IN,ben,0,Bengali,Bengali,S,2450
20345,IN,bgc,0,Haryanvi,Haryanvi,S,1440
20345,IN,bgq,0,Bagri,Bagri,S,30
20345,IN,dhd,0,Dhundari,Dhundari,S,290
20345,IN,guj,0,Gujarati,Gujarati,S,478
20345,IN,hin,0,Hindi,Hindi,P,39550
20345,IN,kfs,0,Bilaspuri,Bilaspuri,S,80
20345,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,160
20345,IN,mar,0,Marathi,Marathi,S,1100
20345,IN,mjl,0,Mandeali,Mandeali,S,300
20345,IN,ory,0,Odia,Odia,S,210
20345,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,7010
